Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2023-24","Fall","DASC","1464","Dairy Cattle Handling","Knowlton","3.97","90","10","0","0","0","0","0","0","0","0","0","0","0","10","83626","  1"
"2023-24","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.46","20","70","0","0","0","0","0","0","0","0","10","0","0","10","80466","  1"
"2023-24","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.27","10","40","20","10","0","10","10","0","0","0","0","0","0","10","80467","  1"
"2024-25","Fall","SOC","1024","First Year Experience Soc","Franklin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","92219","  1"
"2023-24","Fall","PHYS","2216","General Physics Laboratory","Merritt","3.43","70","0","10","10","0","0","0","0","0","0","0","10","0","10","88821","  1"
"2024-25","Fall","GRAD","5124","Grad Library Research Skills","Russell","3.87","80","10","0","10","0","0","0","0","0","0","0","0","0","10","86116","  1"
"2024-25","Fall","ENGE","2974","IS: Design for Impact","Gray","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","84782","  2"
"2024-25","Fall","ECON","2974","Independent Study","Wooten","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","84481","  2"
"2024-25","Fall","MUS","2544","Individual Applied Viola","Wilkens-Reed","3.77","90","0","0","0","0","0","0","10","0","0","0","0","1","10","88240","  1"
"2023-24","Fall","MUS","2514","Individual Applied Voice","Thorsett","3.73","75","0","12.5","0","12.5","0","0","0","0","0","0","0","0","8","88215","  1"
"2024-25","Fall","ENT","3024","Insect Biology Laboratory","Marek","3.54","40","20","0","40","0","0","0","0","0","0","0","0","0","5","85224","  2"
"2023-24","Fall","MUS","3314","Instrumental Ensemble Music","Bean","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","88268","  1"
"2024-25","Fall","MUS","3314","Instrumental Ensemble Music","Berrios Rodriguez","3.6","90","0","0","0","0","0","0","0","0","0","0","10","0","10","88287","  1"
"2023-24","Fall","MUS","4214","Instrumental Method Elementary","OLeary","3.6","40","20","20","20","0","0","0","0","0","0","0","0","0","5","90541","  2"
"2023-24","Fall","MUS","2364","Intro to Music Education","OLeary","3.94","80","20","0","0","0","0","0","0","0","0","0","0","0","5","88213","  2"
"2023-24","Fall","PSYC","4264","Lab in Phys Psyc","Neal","3.77","50","30","20","0","0","0","0","0","0","0","0","0","0","10","89407","  1"
"2023-24","Fall","ALCE","4024","Managing Agricultural SOEP","Milliken","2.88","40","0","0","20","20","0","0","0","0","0","20","0","0","5","80264","  2"
"2023-24","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.94","80","20","0","0","0","0","0","0","0","0","0","0","0","10","88139","  1"
"2023-24","Fall","MUS","2274","Music Education Lab Ensemble","Reep","3.26","30","0","10","50","0","10","0","0","0","0","0","0","0","10","88209","  1"
"2024-25","Fall","CHEM","2556","Org Syn-Tech Lab","McAlpine","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","5","91879","  2"
"2024-25","Fall","PHYS","2404","Physics Outreach","Simonetti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","89022","  2"
"2023-24","Fall","PSYC","2024","Psych Transfer Student Course","Minford","3.5","80","0","0","10","0","0","0","0","0","0","0","10","0","10","89373","  1"
"2024-25","Fall","HORT","4205","Public Garden Maint & Mgt","Douglas","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","86384","  1"
"2024-25","Fall","SPES","5984","SS: App Adv AI in Genomics","Li","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","91496","  2"
"2024-25","Fall","CHEM","5984","SS: Career Prep for Chemists","Saarinen","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","92375","  1"
"2024-25","Fall","HD","1984","SS: The Connection Project","Driscoll","3.7","80","0","0","10","0","0","10","0","0","0","0","0","0","10","91846","  1"
"2024-25","Fall","HD","1984","SS: The Connection Project","Driscoll","3.8","90","0","0","0","0","0","10","0","0","0","0","0","0","10","91847","  1"
"2024-25","Fall","ENGE","1984","SS: The Connection Project","Chin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","91903","  1"
"2024-25","Fall","ENGE","1984","SS: The Connection Project","Mullins","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","91904","  1"
"2024-25","Fall","TBMH","5404","Scientific Logic and Analysis","Howell","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","90170","  1"
"2023-24","Fall","CSES","3124","Soils Laboratory","Possinger","3.97","90","10","0","0","0","0","0","0","0","0","0","0","0","10","83600","  1"
"2023-24","Fall","CHEM","4014","Survey of Chemical Literature","Saarinen","3.44","60","20","0","10","0","0","0","0","0","0","0","10","0","10","82930","  1"
"2024-25","Fall","CHEM","4014","Survey of Chemical Literature","Saarinen","3.13","30","20","20","10","0","10","0","0","0","0","0","10","0","10","82935","  1"
"2024-25","Fall","TA","3014","TS: Costume/Scenic Lab","Benavides","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","90099","  2"
"2023-24","Fall","MUS","3414","TS: Opera Workshop","Thorsett","3.74","50","30","10","10","0","0","0","0","0","0","0","0","0","10","90540","  1"
"2023-24","Fall","MUS","3414","TS: Opera Workshop","Masters","3.74","50","30","10","10","0","0","0","0","0","0","0","0","0","10","90540","  1"
"2023-24","Fall","UAP","5424","TS: Weekend Module: Housing","Jones O'Brien","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","90137","  1"
"2023-24","Fall","FST","2244","TS:Salute Food, Hlth & Culture","Eifert","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","91297","  1"
"2023-24","Fall","TA","3014","Theatre Production Lab","Yates","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","90041","  1"
"2023-24","Fall","TA","3014","Theatre Production Lab","Iancu","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","90041","  1"
"2024-25","Fall","TA","3014","Theatre Production Lab","Blackburn","3.7","90","0","0","0","0","0","0","0","0","10","0","0","0","10","90094","  1"
"2024-25","Fall","ALCE","5814","Topics in Ag Leader & Commu Ed","Scherer","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","80294","  1"
"2023-24","Fall","CMDA","4994","Undergraduate Research","Brown","3.86","80","0","20","0","0","0","0","0","0","0","0","0","0","5","83092","  1"
"2023-24","Fall","ECE","2994","Undergraduate Research","Lanzerotti","3.85","60","40","0","0","0","0","0","0","0","0","0","0","0","5","83698","  1"
"2023-24","Fall","NANO","4994","Undergraduate Research","Nguyen","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","88333","  2"
"2024-25","Fall","CHEM","4994","Undergraduate Research","Lin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","82961","  1"
"2024-25","Fall","CHE","4994","Undergraduate Research","Goldstein","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","5","91008","  2"
"2023-24","Fall","MUS","2516","Vocal Diction","Cowan","3.91","70","30","0","0","0","0","0","0","0","0","0","0","0","10","92374","  1"
"2023-24","Fall","PHYS","1155","Astronomy Laboratory","Simonetti","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","88785","  1"
"2023-24","Fall","BSE","4534","Bioprocess Engineering Lab","Chen","3.66","36.4","27.3","36.4","0","0","0","0","0","0","0","0","0","0","11","82158","  1"
"2023-24","Fall","CHEM","3004","Bridge to the Future","Saarinen","3.31","63.6","9.1","0","0","9.1","0","9.1","0","0","0","0","9.1","0","11","91605","  1"
"2023-24","Fall","BIOL","3104","Cell Molecular Biol Laboratory","Voshell","3.75","90.9","0","0","0","0","0","0","0","9.1","0","0","0","0","11","81786","  1"
"2023-24","Fall","MUS","3414","Choral Ensemble Music","Baldwin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","88273","  1"
"2023-24","Fall","MUS","2214","Class Applied Piano","Baldwin","3.85","81.8","9.1","0","0","9.1","0","0","0","0","0","0","0","0","11","88207","  1"
"2023-24","Fall","PSYC","4214","Cognitive Psyc Lab","Shafer","3.7","63.6","18.2","0","9.1","0","9.1","0","0","0","0","0","0","0","11","89403","  1"
"2023-24","Fall","DASC","1464","Dairy Cattle Handling","Knowlton","3.91","90.9","0","0","9.1","0","0","0","0","0","0","0","0","0","11","83624","  1"
"2023-24","Fall","SBIO","1004","Explorations in SBIO","Kline","3.82","90.9","0","0","0","0","0","9.1","0","0","0","0","0","0","11","89531","  1"
"2023-24","Fall","ENGE","2964","FS: IDPro","McNair","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","92126","  1"
"2023-24","Fall","EDCT","4964","Field Study/Practicum","Sutphin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","84596","  1"
"2024-25","Fall","SOC","1024","First Year Experience Soc","Hollandsworth","3.64","90.9","0","0","0","0","0","0","0","0","0","0","9.1","0","11","92220","  1"
"2024-25","Fall","FST","4314","Food Processing Laboratory","Wiersema","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","85794","  1"
"2023-24","Fall","CHEM","1066","Gen Chemistry Lab for Majors","Yee","3.13","36.4","18.2","0","18.2","9.1","9.1","0","0","0","0","0","9.1","0","11","91406","  1"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","2.66","27.3","0","18.2","0","18.2","9.1","0","9.1","9.1","0","0","9.1","0","11","82798","  1"
"2023-24","Fall","SPES","5004","Graduate Seminar Plant Env Sci","Beers","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","89776","  1"
"2024-25","Fall","SPES","5004","Graduate Seminar Plant Env Sci","Beers","3.95","81.8","18.2","0","0","0","0","0","0","0","0","0","0","0","11","89834","  1"
"2024-25","Fall","MUS","2644","Individual Applied Trumpet","Crafton","3.79","88.9","0","0","0","0","0","0","11.1","0","0","0","0","0","9","88249","  1"
"2024-25","Fall","PSYC","4264","Lab in Phys Psyc","McClafferty","3.91","90.9","0","0","9.1","0","0","0","0","0","0","0","0","0","11","89463","  1"
"2024-25","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.82","90.9","0","0","0","0","0","9.1","0","0","0","0","0","0","11","88159","  1"
"2024-25","Fall","MSE","3114","Math Programming MSE II","Corcoran","3.49","63.6","18.2","0","0","0","0","9.1","0","0","9.1","0","0","2","11","88122","  1"
"2024-25","Fall","CHEM","3625","Physical Chemistry Laboratory","Orler","3","36.4","0","0","27.3","0","0","36.4","0","0","0","0","0","1","11","82930","  1"
"2023-24","Fall","BIOL","1115","Principles of Biol Lab","Lee","2.98","36.4","27.3","0","9.1","9.1","0","0","0","0","0","0","18.2","0","11","81650","  1"
"2024-25","Fall","HNFE","5984","SS: Crit Analysis of Sci Lit","Drake","3.76","81.8","9.1","0","0","0","0","0","9.1","0","0","0","0","0","11","92550","  1"
"2023-24","Fall","UAP","5424","TS: Plan, Parks, Open Spaces","Mastran","3.91","60","20","20","0","0","0","0","0","0","0","0","0","0","5","90134","  1"
"2023-24","Fall","TA","3014","Theatre Production Lab","Blackburn","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","90047","  1"
"2024-25","Fall","HD","4994","UR. Children's Emotion Lab","Smith","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","86188","  1"
"2024-25","Fall","HD","4994","UR: Children and Technology","Choi","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","86187","  1"
"2024-25","Fall","BMES","4994","Undergraduate Research","Kim","4","100","0","0","0","0","0","0","0","0","0","0","0","1","5","81976","  1"
"2024-25","Fall","BMVS","4994","Undergraduate Research","Allen","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","82095","  2"
"2024-25","Fall","CHEM","4994","Undergraduate Research","Lowell","3.97","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","7","82963","  1"
"2024-25","Fall","CHEM","4994","Undergraduate Research","Schulz","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82976","  1"
"2024-25","Fall","ISE","4994","Undergraduate Research","Nguyen","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","86639","  1"
"2023-24","Fall","LAHS","1014","Academic Recovery","Wallace","2.97","41.7","16.7","8.3","0","8.3","8.3","0","0","0","0","0","16.7","0","12","86859","  1"
"2023-24","Fall","MUS","4614","Adv Ind App Saxophone","Hutchins","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","88287","  1"
"2023-24","Fall","MUS","3035","Advanced Class Piano","Engle","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","12","88240","  1"
"2023-24","Fall","MUS","3045","Advanced Ear Training","Knoeckel","3.04","25","16.7","8.3","8.3","16.7","0","8.3","16.7","0","0","0","0","0","12","88243","  1"
"2023-24","Fall","MATH","3574","Applied Complex Variables","Clemons","3.22","50","0","16.7","8.3","0","0","8.3","8.3","8.3","0","0","0","2","12","87225","  1"
"2024-25","Fall","PHYS","1155","Astronomy Laboratory","Simonetti","4","100","0","0","0","0","0","0","0","0","0","0","0","1","12","88837","  1"
"2023-24","Fall","APSC","2164","Comp/Lab Anim Care & Handling","Moore","3.47","33.3","25","16.7","8.3","8.3","8.3","0","0","0","0","0","0","0","12","80754","  1"
"2023-24","Fall","APSC","2164","Comp/Lab Anim Care & Handling","Bergamasco","3.47","33.3","25","16.7","8.3","8.3","8.3","0","0","0","0","0","0","0","12","80754","  1"
"2024-25","Fall","PSYC","4234","Develop Psyc Lab","Harrison","3.47","0","66.7","8.3","16.7","8.3","0","0","0","0","0","0","0","1","12","89460","  1"
"2023-24","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.83","83.3","0","0","16.7","0","0","0","0","0","0","0","0","0","12","85925","  1"
"2023-24","Fall","ECE","3274","Elctrnc Circuits Lab II","Baumann","2.53","8.3","0","0","33.3","16.7","16.7","0","16.7","0","8.3","0","0","1","12","83713","  1"
"2024-25","Fall","APSC","3824","Equine Training and Marketing","Slone","3.62","33.3","33.3","16.7","16.7","0","0","0","0","0","0","0","0","0","6","80787","  2"
"2023-24","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","3.69","50","16.7","25","8.3","0","0","0","0","0","0","0","0","0","12","80463","  1"
"2024-25","Fall","ARCH","4964","Field Study","Jones","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81078","  2"
"2023-24","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.75","75","0","0","25","0","0","0","0","0","0","0","0","2","12","82783","  1"
"2023-24","Fall","PHYS","2215","General Physics Laboratory","Merritt","3.52","75","0","0","8.3","0","0","8.3","0","8.3","0","0","0","0","12","88814","  1"
"2024-25","Fall","GRAD","5124","Grad Library Research Skills","Over","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","86115","  1"
"2023-24","Fall","BIOL","2974","Independent Study","Lipscomb","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","81751","  2"
"2023-24","Fall","HNFE","4974","Independent Study","Anderson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","86312","  1"
"2024-25","Fall","COS","4974","Independent Study","Rowell","3.89","91.7","0","0","0","8.3","0","0","0","0","0","0","0","0","12","83242","  1"
"2024-25","Fall","MUS","2634","Individual Applied Horn","Berrios Rodriguez","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","88248","  1"
"2023-24","Fall","MUS","2524","Individual Applied Keyboard","Masters","3.92","90.9","0","0","9.1","0","0","0","0","0","0","0","0","0","11","88217","  1"
"2024-25","Fall","MUS","2684","Individual Applied Percussion","Irrera","3.84","72.7","18.2","0","9.1","0","0","0","0","0","0","0","0","0","11","88253","  1"
"2024-25","Fall","MUS","2684","Individual Applied Percussion","Clark","3.84","72.7","18.2","0","9.1","0","0","0","0","0","0","0","0","0","11","88253","  1"
"2023-24","Fall","MUS","2544","Individual Applied Viola","Wilkens-Reed","3.81","77.8","11.1","0","0","0","0","11.1","0","0","0","0","0","0","9","88219","  1"
"2024-25","Fall","MUS","2534","Individual Applied Violin","Irrera","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","88239","  1"
"2023-24","Fall","MUS","3314","Instrumental Ensemble Music","Crafton","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","88254","  1"
"2024-25","Fall","MUS","3314","Instrumental Ensemble Music","Hutchins","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","88283","  1"
"2023-24","Fall","ALCE","6415","Intro to Grad Teach Scholar","Westfall-Rudd","3.72","66.7","0","16.7","16.7","0","0","0","0","0","0","0","0","0","6","80306","  2"
"2023-24","Fall","MUS","2815","Jazz Improvisation","Pace","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","88236","  2"
"2024-25","Fall","MSE","2014","Materials Eng Transition","Burgoyne","3.92","91.7","0","0","8.3","0","0","0","0","0","0","0","0","0","12","88106","  1"
"2023-24","Fall","MSE","4424","Materials Laboratory II","Suchicital","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","88137","  1"
"2024-25","Fall","APSC","3224","Meat Science Laboratory","Gerrard","3.5","66.7","0","0","16.7","0","0","16.7","0","0","0","0","0","0","12","80780","  1"
"2024-25","Fall","CHEM","2556","Org Syn-Tech Lab","McAlpine","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","91877","  2"
"2024-25","Fall","CHEM","3625","Physical Chemistry Laboratory","Orler","3.58","66.7","0","0","25","0","0","8.3","0","0","0","0","0","0","12","82928","  1"
"2023-24","Fall","GRAD","5134","Regen Med: Science & Society","Heflin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91846","  2"
"2024-25","Fall","CHE","5024","Research Proposal Writing","Lu","3.5","50","0","0","50","0","0","0","0","0","0","0","0","0","12","91937","  1"
"2023-24","Fall","CS","4984","SS: Diversity Issues in CS","Seyam","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","92159","  1"
"2023-24","Fall","ARCH","2984","SS: The Spiral Curriculum","Daniel","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","92287","  1"
"2024-25","Fall","UNIV","2984","SS:Revealing the Hidden Curric","Dean","3.83","75","8.3","8.3","8.3","0","0","0","0","0","0","0","0","0","12","92045","  1"
"2024-25","Fall","TBMH","5404","Scientific Logic and Analysis","Howell","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","92191","  1"
"2023-24","Fall","CHEM","4014","Survey of Chemical Literature","Saarinen","3.68","58.3","25","8.3","0","0","0","0","8.3","0","0","0","0","0","12","82931","  1"
